,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
18301,1,0,3.5,377,9,20,567,750.0,1868
18302,1,0,3.7,128,33,20,1419,600.0,5004
18303,1,0,3.2,115,33,20,518,500.0,5004
18304,1,0,3.7,61,53,20,294,700.0,5004
18305,1,0,4.1,825,9,13,504,300.0,3332
18306,1,0,3.6,42,53,72,1192,300.0,5004
18307,1,0,3.9,219,53,62,1152,250.0,5004
18308,1,0,3.8,60,33,1,176,450.0,1579
18309,1,0,4.2,176,53,20,1397,1000.0,5004
18310,1,0,3.8,49,53,62,1029,300.0,2932
18311,0,0,3.6,94,53,13,358,700.0,5004
18312,1,0,3.8,93,33,72,1029,300.0,5004
18313,1,0,3.8,54,53,62,1382,400.0,5004
18314,1,0,3.8,170,33,62,1192,500.0,5004
18315,1,0,3.6,250,33,20,1192,700.0,4680
18316,1,0,3.5,180,53,20,1187,800.0,1041
18317,1,0,3.9,98,53,12,215,500.0,3385
18318,1,0,3.4,89,84,62,1152,300.0,5004
18319,1,0,3.8,94,53,20,1268,750.0,5004
18320,1,0,3.6,93,9,62,1192,300.0,1543
18321,1,0,4.0,122,80,20,1206,800.0,5004
18322,1,0,3.5,118,53,29,1412,200.0,3582
18323,1,0,3.7,72,84,62,1152,450.0,1850
18324,1,0,4.0,121,9,62,1478,900.0,4239
18325,1,0,3.3,46,53,20,1181,600.0,5004
18326,1,0,2.8,53,53,62,815,300.0,1794
18327,1,0,3.8,38,53,62,281,450.0,5004
18328,1,0,2.1,479,53,20,1192,650.0,5004
18329,1,0,3.2,426,33,20,1184,600.0,2767
18330,1,1,3.8,832,9,21,1152,750.0,5004
18331,1,0,3.2,270,9,20,1034,500.0,5004
18332,1,1,3.7,692,9,20,596,750.0,5004
18333,1,0,3.6,56,53,20,589,750.0,5004
18334,1,0,3.6,46,53,20,1192,500.0,5004
18335,0,0,2.6,118,53,21,1192,1200.0,5004
18336,1,0,3.3,218,9,20,1134,600.0,5004
18337,1,0,3.8,52,33,0,179,350.0,1630
18338,1,0,3.5,98,53,62,1192,400.0,5004
18339,1,1,3.9,669,53,20,1228,750.0,4787
18340,1,0,2.1,243,53,62,195,400.0,5004
18341,1,0,4.0,784,9,62,1106,600.0,4541
18342,1,0,3.8,434,53,20,284,650.0,5004
18343,1,1,4.0,632,33,20,725,800.0,962
18344,1,0,3.4,85,9,20,1183,500.0,5004
18345,1,0,3.4,71,33,20,556,600.0,5004
18346,1,0,2.4,63,33,62,1479,500.0,4692
18347,1,0,3.4,85,53,62,913,200.0,5004
18348,1,0,3.8,70,33,20,1205,750.0,5004
18349,1,0,3.8,63,84,62,1192,200.0,4871
18350,1,0,4.0,73,53,62,1152,250.0,3556
18351,1,0,3.9,36,53,20,1152,800.0,3899
18352,1,0,3.7,126,53,20,1152,600.0,5004
18353,1,1,4.2,2189,53,20,1371,1500.0,5004
18354,1,0,3.7,82,9,62,870,150.0,877
18355,1,0,3.9,236,9,20,1420,750.0,5004
18356,1,0,4.0,528,53,62,1447,150.0,1657
18357,1,0,3.7,97,53,62,1269,500.0,3659
18358,1,0,4.0,44,9,62,841,450.0,2556
18359,1,0,3.8,156,53,62,1214,400.0,5004
18360,1,0,3.7,132,53,20,1152,750.0,2302
18361,1,0,3.2,521,53,62,1032,500.0,3658
18362,1,0,4.1,59,53,62,819,300.0,4979
18363,1,0,3.9,391,33,62,1220,450.0,2557
18364,1,0,4.3,522,84,20,1029,1000.0,5004
18365,1,0,3.6,199,53,41,556,500.0,4722
18366,1,1,3.5,1824,53,20,294,850.0,5004
18367,1,0,3.2,684,53,20,115,800.0,355
18368,1,0,3.8,69,53,62,1585,400.0,3764
18369,1,0,3.1,95,53,62,1459,500.0,4869
18370,1,0,4.5,155,9,62,1493,250.0,3835
18371,1,0,4.1,124,9,30,787,400.0,4514
18372,1,0,3.3,72,33,20,517,600.0,1117
18373,1,1,4.7,1542,84,20,519,1700.0,5004
18374,1,0,2.9,253,6,62,1192,400.0,3605
18375,1,0,3.0,384,53,20,519,1000.0,1256
18376,1,1,4.1,266,9,21,1295,1000.0,2447
18377,1,1,4.0,2834,84,21,1139,1100.0,1889
18378,1,0,3.6,33,33,62,839,500.0,3481
18379,1,0,3.7,42,53,72,120,400.0,1257
18380,0,1,4.7,7154,53,20,151,1400.0,5004
18381,1,0,4.5,971,53,30,952,400.0,1961
18382,0,0,3.8,98,53,68,1636,200.0,5004
18383,0,0,3.7,132,53,62,1260,250.0,5004
18384,0,0,4.1,193,53,0,179,500.0,5004
18385,1,0,4.1,519,53,30,788,500.0,5004
18386,1,0,4.0,55,53,29,179,500.0,1601
18387,1,0,4.1,287,53,30,787,300.0,1605
18388,1,0,4.0,174,53,30,796,350.0,3159
18389,1,0,4.2,44,53,30,787,300.0,18
18390,1,0,4.0,105,53,9,208,300.0,1724
18391,0,0,3.6,94,53,13,358,700.0,5004
18392,1,0,3.7,143,53,9,212,300.0,5004
18393,1,0,4.0,111,53,30,790,400.0,598
18394,1,1,4.4,978,9,22,1464,600.0,2232
18395,0,0,4.1,1143,9,62,1435,500.0,5004
18396,0,1,4.3,72,9,14,353,400.0,5004
18397,1,0,4.2,226,9,69,1117,400.0,4177
18398,1,0,4.1,124,9,30,787,400.0,4513
18399,1,0,4.0,183,9,66,780,550.0,548
18400,1,0,3.8,70,9,9,212,400.0,3946
18401,1,1,4.1,99,53,21,667,1100.0,1955
18402,1,1,4.6,5894,53,56,719,1400.0,5004
18403,0,1,4.3,764,53,37,739,2500.0,5004
18404,0,1,4.8,7284,53,21,1320,1500.0,5004
18405,0,1,4.8,12121,53,20,811,1600.0,5004
18406,0,1,4.8,3932,53,20,718,1300.0,5004
18407,0,1,4.7,7154,53,20,151,1400.0,5004
18408,0,1,4.5,1909,53,21,1365,1100.0,5004
18409,1,1,4.4,3113,53,21,1346,1500.0,2783
18410,1,1,4.4,3004,53,5,1307,1300.0,5004
18411,0,1,4.5,3486,53,20,1390,1300.0,5004
18412,0,1,4.4,730,53,60,724,1500.0,5004
18413,0,1,4.8,4696,53,57,801,1800.0,5004
18414,1,0,3.8,1989,53,20,49,650.0,5004
18415,1,1,4.4,1184,53,60,1224,1200.0,5004
18416,0,1,4.5,785,53,37,1305,2700.0,5004
18417,0,0,4.2,970,53,20,42,800.0,5004
18418,0,1,4.2,746,53,4,717,1600.0,5004
18419,0,0,4.3,1370,53,20,1299,1000.0,5004
18420,1,0,4.2,3367,53,20,237,600.0,5004
18421,0,1,4.4,619,53,21,639,1000.0,5004
18422,1,1,4.6,2906,53,22,1464,600.0,5004
18423,0,1,4.3,1074,53,20,1321,1600.0,5004
18424,1,1,4.3,1287,53,21,170,1100.0,5004
18425,0,1,4.5,443,53,20,1192,900.0,5004
18426,0,1,4.5,900,53,60,1292,1000.0,5004
18427,1,0,4.0,728,53,20,937,800.0,5004
18428,1,1,4.0,914,53,20,44,750.0,4580
18429,1,1,4.4,1810,53,20,556,800.0,5004
18430,0,1,4.2,1459,53,21,49,800.0,5004
18431,0,1,4.0,362,53,21,136,1500.0,5004
18432,0,1,3.9,866,53,5,1122,1500.0,5004
18433,1,0,4.1,426,53,20,1152,1000.0,5004
18434,1,0,3.7,83,53,20,305,600.0,1942
18435,0,1,4.5,457,53,38,1392,2500.0,5004
18436,0,1,4.3,758,53,60,683,1300.0,5004
18437,0,0,4.0,395,53,20,48,500.0,5004
18438,0,1,3.8,53,53,4,729,1400.0,5004
18439,1,0,3.8,1819,53,20,290,800.0,5004
18440,0,1,4.2,515,53,37,1618,2000.0,5004
18441,0,0,3.9,49,53,26,646,1100.0,5004
18442,1,0,3.7,494,53,20,276,700.0,2704
18443,1,1,4.1,99,53,21,667,1100.0,5004
18444,1,1,3.5,1824,53,20,294,850.0,3483
18445,1,1,4.2,344,53,20,168,1700.0,5004
18446,0,0,3.9,96,53,20,515,650.0,5004
18447,0,0,3.9,151,53,5,1218,1500.0,5004
18448,1,0,3.9,1994,53,20,236,800.0,1814
18449,1,1,3.9,228,53,20,1409,750.0,5004
18450,1,1,3.9,669,53,20,1228,750.0,5004
18451,1,1,4.0,157,53,20,1401,800.0,5004
18452,0,1,3.7,88,53,20,650,800.0,5004
18453,1,1,3.9,231,53,20,1178,800.0,5004
18454,1,0,3.9,300,53,20,602,850.0,1161
18455,1,0,3.9,36,53,20,1152,800.0,5004
18456,1,0,3.6,348,53,20,93,1000.0,2396
18457,1,1,3.8,585,53,20,1179,600.0,5004
18458,1,1,3.8,345,53,20,236,800.0,5004
18459,1,0,3.8,434,53,20,284,650.0,5004
18460,0,1,4.0,213,53,20,1292,1300.0,5004
18461,1,0,3.9,772,53,20,1177,1000.0,5004
18462,0,1,2.7,444,53,20,1152,900.0,5004
18463,1,0,4.0,284,53,20,234,750.0,5004
18464,1,0,2.7,602,53,20,1595,400.0,5004
18465,1,1,4.0,561,53,20,1192,900.0,3262
18466,1,0,3.7,833,53,20,284,700.0,5004
18467,0,0,3.9,90,53,13,453,700.0,5004
18468,0,0,4.3,53,53,46,678,4500.0,5004
18469,0,0,2.0,259,53,20,79,800.0,5004
18470,0,0,3.8,111,53,20,1192,600.0,5004
18471,0,0,3.9,92,53,20,763,1000.0,5004
18472,1,1,3.4,153,53,20,1192,800.0,5004
18473,1,0,4.0,501,53,20,602,600.0,5004
18474,1,0,3.2,684,53,20,115,800.0,5004
18475,0,0,4.1,97,53,20,589,400.0,5004
18476,0,0,3.8,36,53,21,79,1100.0,5004
18477,1,0,3.7,198,53,20,73,650.0,5004
18478,1,0,3.7,132,53,20,1152,750.0,5004
18479,1,0,3.1,142,53,20,1419,450.0,5004
18480,1,0,3.8,759,53,20,1206,500.0,2966
18481,1,0,2.8,67,53,13,506,300.0,5004
18482,1,0,3.0,459,53,20,1352,500.0,5004
18483,1,0,4.2,176,53,20,1397,1000.0,5004
18484,1,0,3.8,94,53,20,1268,750.0,5004
18485,0,0,2.9,27,53,4,1310,1200.0,5004
18486,1,0,3.1,217,53,20,599,650.0,5004
18487,0,0,3.6,87,53,20,42,650.0,5004
18488,0,0,3.6,94,53,13,358,700.0,5004
18489,1,0,3.7,231,53,20,1587,500.0,5004
18490,1,0,3.6,46,53,20,1192,500.0,5004
18491,1,0,4.1,85,53,13,368,400.0,3645
18492,0,0,3.9,63,53,20,1142,1000.0,5004
18493,1,0,4.0,136,53,20,1575,1000.0,5004
18494,1,0,3.9,671,53,20,1602,450.0,5004
18495,1,0,3.6,56,53,20,589,750.0,5004
18496,0,1,3.9,125,53,46,804,2500.0,5004
18497,1,0,3.7,126,53,20,1152,600.0,5004
18498,1,0,3.3,46,53,20,1181,600.0,5004
18499,0,0,3.8,60,53,20,815,800.0,5004
18500,1,0,3.9,56,53,20,607,800.0,5004
18501,0,1,2.6,62,53,21,1193,1000.0,5004
18502,1,0,3.8,69,53,62,1585,400.0,5004
18503,1,0,2.7,135,53,20,275,550.0,5004
18504,0,0,3.8,690,53,20,602,1000.0,5004
18505,0,0,2.6,118,53,21,1192,1200.0,5004
18506,0,0,3.5,254,53,20,295,500.0,5004
18507,0,0,3.6,28,53,20,1192,600.0,5004
18508,0,0,2.3,203,53,20,1192,400.0,5004
18509,1,0,2.1,479,53,20,1192,650.0,5004
18510,1,1,3.8,384,53,20,1588,800.0,5004
18511,1,0,3.7,61,53,20,294,700.0,5004
18512,1,0,2.8,148,53,62,1470,750.0,5004
18513,0,0,2.4,58,53,20,1192,600.0,5004
18514,1,0,2.6,346,53,20,943,700.0,2532
18515,1,0,3.3,71,53,12,226,250.0,2286
18516,1,0,3.2,155,53,20,197,600.0,5004
18517,1,0,3.0,384,53,20,519,1000.0,5004
18518,1,0,3.5,180,53,20,1187,800.0,5004
18519,1,0,2.4,135,53,20,1192,600.0,5004
18520,1,0,4.1,685,53,62,1640,200.0,5004
18521,1,0,4.1,671,53,62,1670,450.0,5004
18522,1,0,4.0,528,53,62,1447,150.0,5004
18523,1,0,3.9,262,53,62,1470,400.0,5004
18524,1,0,3.9,536,53,62,320,450.0,5004
18525,1,0,4.2,337,53,68,1639,200.0,5004
18526,1,0,3.8,232,53,62,195,300.0,5004
18527,1,0,4.2,220,53,62,1152,300.0,5004
18528,1,0,4.0,73,53,62,1152,250.0,5004
18529,1,0,4.0,97,53,62,1205,400.0,5004
18530,1,0,3.4,115,53,72,1331,300.0,5004
18531,1,0,3.7,97,53,62,1269,500.0,5004
18532,1,0,3.6,66,53,62,1177,600.0,1179
18533,1,0,3.7,114,53,62,1205,400.0,5004
18534,0,0,3.6,104,53,62,1382,350.0,5004
18535,1,0,3.8,295,53,62,1455,350.0,5004
18536,1,0,3.6,131,53,62,195,600.0,5004
18537,1,0,3.8,370,53,62,1557,350.0,5004
18538,1,0,4.1,461,53,62,1447,400.0,5004
18539,1,0,3.8,374,53,62,1406,300.0,5004
18540,1,0,3.9,81,53,62,1152,250.0,5004
18541,1,0,3.4,422,53,62,1192,400.0,5004
18542,1,0,3.8,49,53,62,1029,300.0,5004
18543,1,0,3.9,632,53,62,1447,300.0,5004
18544,0,0,4.1,123,53,62,1152,200.0,5004
18545,1,0,3.8,633,53,62,1186,500.0,5004
18546,1,0,4.0,173,53,62,815,400.0,4365
18547,1,0,3.3,184,53,62,823,350.0,5004
18548,1,0,3.5,98,53,62,1192,400.0,5004
18549,0,0,2.9,69,53,62,1543,200.0,5004
18550,0,0,3.6,255,53,62,815,200.0,5004
18551,1,0,4.1,48,53,62,1152,250.0,5004
18552,1,0,3.8,35,53,62,1152,150.0,5004
18553,1,0,3.8,156,53,62,1214,400.0,5004
18554,1,0,3.5,100,53,3,173,450.0,5004
18555,1,0,3.3,228,53,62,1264,250.0,5004
18556,1,0,4.1,59,53,62,819,300.0,5004
18557,1,0,3.6,92,53,62,1350,700.0,5004
18558,1,0,3.8,54,53,62,1382,400.0,5004
18559,1,0,2.1,243,53,62,195,400.0,5004
18560,1,0,3.2,521,53,62,1032,500.0,5004
18561,1,0,4.5,157,53,62,1255,300.0,4650
18562,1,0,3.6,82,53,62,1666,400.0,5004
18563,0,0,3.6,63,53,62,1543,150.0,5004
18564,1,0,3.6,199,53,41,556,500.0,5004
18565,1,0,3.4,313,53,62,1192,300.0,5004
18566,0,0,2.1,342,53,62,280,500.0,5004
18567,1,0,3.5,47,53,62,1204,300.0,5004
18568,1,0,3.6,26,53,62,1192,250.0,5004
18569,1,0,3.7,63,53,62,837,200.0,5004
18570,1,0,4.1,50,53,62,1636,200.0,5004
18571,0,0,2.8,110,53,62,998,600.0,5004
18572,1,0,3.1,95,53,62,1459,500.0,5004
18573,0,0,3.8,78,53,62,1192,350.0,5004
18574,1,0,3.8,38,53,62,281,450.0,5004
18575,0,0,3.5,45,53,62,1171,400.0,5004
18576,1,0,3.6,543,53,62,207,400.0,5004
18577,1,0,2.8,53,53,62,815,300.0,5004
18578,1,0,2.6,159,53,62,1152,300.0,2420
18579,1,0,3.7,210,53,41,1177,600.0,5004
18580,1,0,3.2,220,53,62,1543,450.0,5004
18581,0,1,4.4,1788,9,60,686,1200.0,5004
18582,1,1,4.1,266,9,21,1295,1000.0,5004
18583,1,1,4.2,841,9,20,1162,700.0,2956
18584,1,0,4.2,373,9,20,602,600.0,1300
18585,1,0,4.1,825,9,13,504,300.0,5004
18586,1,0,2.8,1878,9,20,108,750.0,5004
18587,1,1,3.2,271,9,60,721,1500.0,5004
18588,1,1,4.0,137,9,13,323,600.0,5004
18589,1,1,4.1,341,9,20,101,600.0,5004
18590,1,0,4.2,116,9,20,1548,800.0,5004
18591,1,0,3.9,115,9,20,1158,800.0,5004
18592,1,1,4.0,511,9,20,47,800.0,5004
18593,1,0,4.0,472,9,20,1152,700.0,5004
18594,1,0,3.9,236,9,20,1420,750.0,5004
18595,1,1,3.8,832,9,21,1152,750.0,5004
18596,1,0,4.0,122,80,20,1206,800.0,5004
18597,0,0,4.1,1143,9,62,1435,500.0,5004
18598,1,0,4.1,221,80,45,1640,250.0,5004
18599,1,0,3.2,50,84,51,52,300.0,5004
18600,0,0,3.4,232,9,20,514,550.0,5004
18601,1,0,3.4,250,9,62,201,400.0,5004
18602,1,0,3.7,128,33,20,1419,600.0,5004
18603,0,0,3.8,210,33,20,203,500.0,5004
18604,1,0,3.2,270,9,20,1034,500.0,5004
18605,1,0,3.3,802,9,62,104,400.0,5004
18606,1,0,3.8,314,77,62,1196,400.0,5004
18607,1,0,3.8,170,33,62,1192,500.0,5004
18608,1,1,3.2,503,9,13,357,500.0,5004
18609,1,0,3.5,69,9,20,1138,850.0,1440
18610,1,0,3.9,198,9,62,1176,300.0,5004
18611,1,0,4.0,784,9,62,1106,600.0,5004
18612,1,0,3.5,107,9,41,68,500.0,5004
18613,0,0,4.0,80,9,13,330,500.0,5004
18614,1,0,3.0,148,9,20,56,600.0,5004
18615,1,0,4.0,121,9,62,1478,900.0,5004
18616,1,0,3.2,426,33,20,1184,600.0,5004
18617,0,0,2.6,142,9,20,1585,400.0,5004
18618,1,0,3.1,159,9,62,1205,450.0,5004
18619,1,0,3.6,83,33,62,864,350.0,5004
18620,1,0,3.8,79,77,62,1268,400.0,5004
18621,1,0,4.0,44,9,62,841,450.0,5004
18622,0,0,2.8,161,84,21,537,1200.0,5004
18623,0,0,3.6,194,9,62,589,250.0,5004
18624,1,1,3.7,692,9,20,596,750.0,5004
18625,1,0,3.3,218,9,20,1134,600.0,5004
18626,0,0,4.0,112,77,62,1543,150.0,5004
18627,1,0,3.7,205,53,62,1152,350.0,5004
18628,1,0,3.0,401,9,62,827,500.0,5004
18629,1,0,3.4,85,9,20,1183,500.0,5004
18630,1,0,3.2,115,33,20,518,500.0,5004
18631,1,0,3.6,92,9,62,1585,350.0,5004
18632,0,0,3.6,98,9,62,1192,450.0,5004
18633,1,0,4.0,183,9,66,780,550.0,5004
18634,0,0,3.9,92,9,62,1419,350.0,5004
18635,0,0,2.8,70,80,20,1516,650.0,5004
18636,1,0,3.4,89,84,62,1152,300.0,5004
18637,0,0,2.4,229,9,20,1152,450.0,5004
18638,0,0,2.9,51,84,20,1231,600.0,5004
18639,0,0,3.6,198,9,20,284,500.0,5004
18640,1,0,3.7,82,9,62,870,150.0,5004
18641,0,0,3.8,54,9,41,1152,500.0,5004
18642,1,0,3.6,106,9,62,1585,250.0,5004
18643,1,0,3.6,93,9,62,1192,300.0,5004
18644,1,0,3.5,377,9,20,567,750.0,5004
18645,1,0,3.7,49,9,62,824,300.0,5004
18646,0,0,2.9,115,9,20,1192,800.0,5004
18647,0,0,4.1,707,9,13,385,600.0,5004
18648,1,1,4.6,5913,53,56,719,1400.0,5004
18649,0,1,4.8,4705,53,57,801,1800.0,5004
18650,0,0,4.3,53,53,46,678,4500.0,5004
18651,0,1,4.5,1914,53,21,1365,1100.0,5004
18652,1,1,4.4,3115,53,21,1346,1500.0,5004
18653,1,1,4.4,3003,53,5,1307,1300.0,5004
18654,0,1,4.4,747,53,60,724,1500.0,5004
18655,1,1,4.4,1192,53,60,1224,1200.0,5004
18656,0,1,4.2,746,53,4,717,1600.0,5004
18657,0,1,4.4,623,53,21,639,1000.0,5004
18658,0,1,4.0,872,53,5,1122,1500.0,5004
18659,0,1,4.3,760,53,60,683,1300.0,5004
18660,0,0,3.9,49,53,26,646,1100.0,5004
18661,0,0,2.9,27,53,4,1310,1200.0,5004
18662,0,1,3.9,125,53,46,804,2500.0,5004
18663,0,1,2.6,62,53,21,1193,1000.0,5004
18664,0,0,2.6,118,53,21,1192,1200.0,5004
18665,0,1,4.4,1798,9,60,686,1200.0,5004
18666,1,1,3.3,272,9,60,721,1500.0,5004
18667,1,1,4.2,4750,12,20,1202,1500.0,5004
18668,1,1,4.3,3152,49,20,1412,1500.0,5004
18669,0,1,4.4,2136,48,37,1310,2200.0,5004
18670,1,1,3.9,1939,49,20,1659,2100.0,5004
18671,0,0,4.6,988,49,37,1650,3000.0,5004
18672,0,0,4.3,698,49,37,810,3000.0,5004
18673,0,1,3.9,53,49,20,165,1500.0,5004
18674,1,1,3.8,200,49,20,978,1600.0,5004
18675,0,1,4.1,274,49,37,990,3000.0,5004
18676,0,0,3.0,108,49,20,1300,800.0,5004
18677,0,1,4.5,2216,66,20,1099,1800.0,5004
18678,1,1,4.4,1132,12,21,206,1200.0,5004
18679,0,1,4.3,165,78,37,17,2800.0,5004
18680,1,1,4.5,1429,12,21,519,1700.0,5004
18681,1,1,4.3,772,48,20,1490,1400.0,5004
18682,0,1,4.4,1082,78,20,1321,1600.0,5004
18683,0,0,4.3,465,48,25,171,1500.0,5004
18684,0,1,4.3,688,66,37,803,2500.0,5004
18685,1,0,4.0,3256,12,20,1398,750.0,5004
18686,0,0,4.1,1014,65,20,1227,500.0,5004
18687,0,1,4.2,337,48,21,1371,1000.0,5004
18688,1,0,4.0,57,8,20,1015,1500.0,5004
18689,0,1,4.3,620,65,37,1322,3400.0,5004
18690,0,0,4.0,53,66,37,141,2000.0,5004
18691,0,1,4.3,330,66,20,1275,1200.0,5004
18692,0,1,4.0,930,8,20,1487,800.0,5004
18693,1,0,4.0,167,66,21,1152,1700.0,5004
18694,1,1,4.3,1053,48,20,977,1600.0,5004
18695,0,1,3.9,312,65,37,1343,2000.0,5004
18696,1,1,4.0,190,74,21,1357,1300.0,5004
18697,0,1,3.9,183,78,20,1316,2200.0,5004
18698,1,1,3.8,203,66,20,1254,1200.0,5004
18699,1,0,4.1,118,66,20,638,1000.0,5004
18700,0,0,3.1,122,48,21,1300,1200.0,5004
18701,0,0,2.8,132,8,20,1436,650.0,5004
18702,0,0,3.9,90,76,20,1389,1400.0,5004
18703,0,1,4.0,103,65,20,1152,1900.0,5004
18704,0,0,3.7,145,66,22,569,1000.0,5004
18705,0,1,3.9,105,8,20,583,1000.0,5004
18706,0,0,3.8,67,66,20,1543,500.0,5004
18707,0,0,3.8,52,66,20,1310,1200.0,5004
18708,0,0,2.3,116,66,20,600,650.0,5004
18709,0,1,4.1,327,15,46,1393,1300.0,5004
18710,1,1,4.2,476,15,20,1268,1700.0,5004
18711,1,1,4.2,570,73,20,568,1200.0,5004
18712,1,0,3.8,160,27,20,606,1300.0,5004
18713,0,0,2.8,254,27,20,1192,1000.0,5004
18714,0,1,3.9,158,15,20,1442,1100.0,5004
18715,1,1,4.3,969,12,13,383,750.0,2624
18716,1,1,4.2,2729,49,13,404,1200.0,375
18717,1,1,4.4,723,49,22,8,1700.0,2994
18718,0,1,4.1,568,49,22,1345,2500.0,5004
18719,0,0,4.0,1463,49,33,786,450.0,5004
18720,1,0,4.1,119,49,14,348,500.0,2450
18721,0,1,3.9,317,49,13,402,800.0,5004
18722,1,0,3.8,262,49,13,330,700.0,927
18723,0,0,4.6,2293,12,13,493,1100.0,5004
18724,1,1,4.2,2854,65,22,1006,800.0,679
18725,0,0,4.5,3596,76,13,336,900.0,5004
18726,0,1,4.1,1737,12,13,384,1000.0,5004
18727,0,0,4.4,2650,12,13,330,600.0,5004
18728,1,0,4.4,1109,48,1,177,600.0,898
18729,1,0,4.2,3574,12,13,457,650.0,694
18730,0,0,4.3,526,48,1,1500,1400.0,5004
18731,0,0,4.3,166,78,13,497,750.0,5004
18732,1,0,4.3,578,78,13,405,700.0,378
18733,0,0,4.3,73,65,13,478,400.0,5004
18734,0,0,4.3,795,12,16,451,900.0,5004
18735,1,0,4.1,118,66,13,167,700.0,788
18736,1,0,4.1,486,12,13,343,700.0,381
18737,1,0,3.9,464,78,16,338,800.0,468
18738,0,0,4.1,55,78,13,459,750.0,5004
18739,1,0,3.7,66,78,13,481,800.0,2942
18740,0,0,4.2,619,8,13,367,500.0,5004
18741,0,0,4.2,116,78,22,1070,1000.0,5004
18742,0,1,3.8,95,48,14,351,1000.0,5004
18743,1,0,3.9,88,65,35,772,400.0,3949
18744,1,0,3.8,74,8,13,341,650.0,5004
18745,0,0,4.0,104,48,19,469,1200.0,5004
18746,1,0,3.7,70,12,10,509,500.0,1755
18747,1,0,4.2,383,78,13,1474,500.0,1700
18748,1,0,3.6,124,65,13,360,600.0,214
18749,1,0,3.8,38,78,20,211,400.0,1684
18750,0,0,3.7,145,66,22,569,1000.0,5004
18751,0,0,3.9,74,76,13,374,500.0,5004
18752,0,0,3.8,99,78,13,418,600.0,5004
18753,0,0,3.6,104,8,13,402,800.0,5004
18754,0,0,3.6,46,8,13,330,350.0,5004
18755,1,1,4.7,4839,15,59,1454,1300.0,2735
18756,0,0,4.0,33,81,17,427,1100.0,5004
18757,1,0,4.3,658,15,17,425,750.0,4958
18758,1,1,4.3,865,15,22,657,1000.0,2122
18759,1,0,4.3,1135,27,13,436,800.0,4597
18760,1,0,3.7,97,27,16,371,650.0,3712
18761,0,0,3.3,90,26,13,443,500.0,5004
18762,1,0,2.9,45,20,13,381,600.0,2103
18763,1,1,4.2,570,73,20,568,1200.0,3573
18764,1,0,3.9,307,16,62,1059,300.0,1180
18765,1,0,4.5,131,26,13,507,200.0,830
18766,1,0,4.2,288,76,62,320,500.0,4191
18767,1,0,3.6,383,11,29,920,450.0,3299
18768,1,0,4.3,95,26,30,771,400.0,435
18769,1,0,4.0,1400,26,62,321,600.0,1461
18770,1,0,4.1,790,42,20,236,800.0,4661
18771,1,0,4.0,492,26,62,233,300.0,570
18772,1,0,4.3,294,65,72,1388,500.0,1876
18773,1,0,4.2,781,26,62,1587,300.0,1528
18774,1,0,3.9,114,65,29,233,650.0,1972
18775,1,0,3.9,58,26,29,1109,600.0,3972
18776,1,0,3.4,86,81,72,1152,200.0,5004
18777,1,0,3.8,62,31,62,1152,400.0,5004
18778,1,0,4.0,1074,26,62,864,400.0,4317
18779,1,0,3.4,357,18,62,1152,350.0,50
18780,1,0,4.1,1876,20,20,1398,750.0,2101
18781,1,0,4.3,895,16,29,179,500.0,688
18782,1,0,3.9,100,81,29,1461,800.0,2154
18783,1,0,3.3,262,73,20,1192,500.0,4299
18784,1,0,3.8,93,20,62,1493,300.0,5004
18785,1,1,4.2,1772,26,20,1152,800.0,3497
18786,1,0,4.1,3261,26,20,292,800.0,3305
18787,1,1,4.4,705,26,20,1527,1000.0,1854
18788,1,0,3.9,109,81,29,1186,500.0,1005
18789,1,0,3.3,76,59,29,1466,750.0,5004
18790,1,0,2.7,66,59,62,104,400.0,4106
18791,1,0,4.0,1086,8,66,780,550.0,29
18792,1,0,3.4,81,20,72,1264,400.0,2405
18793,1,0,3.8,235,73,62,1470,750.0,2309
18794,1,0,4.1,753,26,20,1152,950.0,1649
18795,1,0,3.6,211,15,62,320,400.0,2606
18796,1,0,4.1,393,26,62,1106,600.0,4849
18797,1,0,4.4,637,65,30,952,400.0,4518
18798,1,0,4.1,1453,20,20,109,800.0,2623
18799,1,0,3.9,114,78,62,1152,150.0,5004
18800,1,1,4.4,3423,26,20,1371,1500.0,2740
18801,1,0,4.0,629,61,35,775,450.0,4117
18802,1,0,4.2,61,26,71,1624,200.0,2835
18803,1,0,4.1,207,78,62,1590,250.0,3410
18804,1,0,3.7,77,20,62,1152,300.0,60
18805,1,1,4.4,2907,20,20,107,750.0,739
18806,1,0,3.7,89,20,62,1141,400.0,4314
18807,1,1,4.1,535,26,20,617,800.0,1049
18808,1,0,4.3,179,26,12,819,250.0,3687
18809,1,0,4.0,160,26,20,1268,700.0,3636
18810,1,0,3.9,44,26,62,1543,150.0,1953
18811,1,0,3.9,241,26,20,1259,800.0,1441
18812,1,0,4.3,151,78,20,292,650.0,4527
18813,1,1,3.2,60,76,62,854,400.0,2527
18814,1,1,4.3,442,26,20,1652,1200.0,4856
18815,1,0,3.7,43,61,20,600,900.0,1175
18816,1,0,4.3,1230,26,20,1485,1200.0,4591
18817,1,0,3.6,48,16,29,311,300.0,4599
18818,1,0,4.2,985,26,20,594,1100.0,1526
18819,1,0,4.0,63,26,29,233,400.0,2634
